cluster,lang,mapped_product,predict_product,product_name,question,subproduct_id,subproduct_name,verification
Others,ru,PKO,Credits,ПКО ФЛ,"Что нужно, чтобы использовать ЕПВ для улучшения жилищных условий?",158,PKO_Common,0
Cards,ru,Cards,Cards,Карты,Как увеличить/уменьшить лимиты по карте?,2,Cards_Common,1
Cards,ru,Cards,Cards,Карты,Какие условия пакета услуг Premium?,1233,Pakety_uslug,1
BCC_KZ,ru,Credits,BCC_KZ,Кредиты,Где в приложении посмотреть график и сколько осталось платить?,147,Credits_Common,0
Others,ru,Credits,Credits,Кредиты,Какая ставка на клиента по товарному кредиту BI?,34,Credit_BI,1
Cards,ru,Cards,Cards,Карты,Какие условия пакета услуг Private?,1233,Pakety_uslug,1
Cards,ru,Cards,Cards,Карты,Как установить/изменить лимит на покупки по карте?,2,Cards_Common,1
Others,ru,Credits,Zalogovoe,Кредиты,Какие условия по сумме для кредита под залог депозита?,30,Zalog_deposit,0
Cards,ru,Cards,Cards,Карты,Какие условия пакета услуг Private+?,1233,Pakety_uslug,1
Others,ru,PKO,Credits,ПКО ФЛ,Как получить договор займа?,158,PKO_Common,0
Credits,ru,Credits,Credits,Кредиты,Как можно погашать товарный кредит BI?,34,Credit_BI,1
Others,ru,Credits,Avtokredit,Кредиты,Какие документы нужны для покупки автомобиля,147,Credits_Common,0
Others,ru,Credits,Credits,Кредиты,1 день просрочка повлияет на мою кредитную историю,147,Credits_Common,1
Cards,ru,Cards,Savings,Карты,По какому курсу валют идет списание за границей?,2,Cards_Common,0
Cards,ru,Cards,Cards,Карты,Где я могу открыть карту ЕНУ?,2,Cards_Common,1
Others,ru,BCC_KZ,BCC_KZ,BСС.KZ,где взять справку о наличии счета?,1223,BCC_KZ_Common,1
Cards,ru,Cards,Cards,Карты,Разрешено ли открытие карты при арестованных счетах?,2,Cards_Common,1
Credits,ru,Credits,Zalogovoe,Кредиты,Есть ли комиссия за досрочное погашение кредита под залог депозита?,30,Zalog_deposit,0
Others,ru,Credits,Credits,Кредиты,Для чего нужен товарный кредит BI?,34,Credit_BI,1
Others,ru,Credits,Credits,Кредиты,На какой срок можно оформить товарный кредит BI?,34,Credit_BI,1
Others,ru,Credits,Credits,Кредиты,Для чего нужен счет для погашения займа?,147,Credits_Common,1
Cards,ru,Cards,Cards,Карты,Что нужно для открытия карты ЕНУ?,2,Cards_Common,1
Credits,ru,Credits,Credits,Кредиты,Есть ли штраф за досрочное погашение товарного кредита BI?,34,Credit_BI,1
Others,ru,Cards,Cards,Карты,"я сломал карту, что делать",2,Cards_Common,1
BCC_KZ,ru,BCC_KZ,BCC_KZ,BСС.KZ,Как подключить уведомление в приложении?,1223,BCC_KZ_Common,1
Others,ru,Cards,Cards,Карты,"Возможно ли получить карту, если на счетах наложен арест?",2,Cards_Common,1
Others,ru,PKO,Credits,ПКО ФЛ,На какие цели можно использовать ЕПВ в Банке ЦентрКредит?,158,PKO_Common,0
Others,ru,Cards,Cards,Карты,Увеличение кредитного лимита?,4,CardCard,1
Others,ru,Credits,Zalogovoe,Кредиты,Какие условия кредита под залог депозита?,30,Zalog_deposit,0
Others,ru,Credits,Credits,Кредиты,"Какие условия по кредиту ""Деньги до ЗП""?",55,Dengi_do_ZP,1
Others,ru,Credits,Credits,Кредиты,Почему не дали кредит?,147,Credits_Common,1
Others,ru,Credits,Credits,Кредиты,Какие условия для товарного кредита BI?,34,Credit_BI,1
Others,ru,Cards,Cards,Карты,"Можно ли оформить карту, если мои счета заблокированы?",2,Cards_Common,1
BCC_KZ,ru,BCC_KZ,BCC_KZ,BСС.KZ,Как изменить язык в приложении?,1223,BCC_KZ_Common,1
Cards,ru,Cards,Cards,Карты,Нужна карта для студента Евразийского национального университета,2,Cards_Common,1
Credits,ru,Credits,Credits,Кредиты,"Можно ли частично погасить кредит ""Деньги до ЗП""?",55,Dengi_do_ZP,1
Others,ru,Credits,Credits,Кредиты,"Каковы ставки по кредиту ""Деньги до ЗП"" с комиссией 3%?",55,Dengi_do_ZP,1
Deposits,ru,Deposits,Deposits,Депозиты,Как перевести деньги перед закрытием депозита?,10,Deposits_Common,1
Others,ru,PKO,Credits,ПКО ФЛ,У кого есть право на получение средств от ЕПВ?,158,PKO_Common,0
Cards,ru,Cards,Cards,Карты,Как открыть карту ЕНУ?,2,Cards_Common,1
Transfers,ru,Cards,Transfers,Карты,Комиссия за перевод внутри банка.,2,Cards_Common,0
Others,ru,Credits,Credits,Кредиты,"Каковы ставки по кредиту ""Деньги до ЗП"" без комиссии?",55,Dengi_do_ZP,1
Deposits,ru,Deposits,Deposits,Депозиты,Можно открыть депозит по доверенности?,10,Deposits_Common,1
Cards,ru,BCC_KZ,Cards,BСС.KZ,"как сменить номер телефона, привязанный к карте",1223,BCC_KZ_Common,0
Cards,ru,Cards,Cards,Карты,Какие документы нужны для открытия карты нерезидентам?,2,Cards_Common,1
Others,ru,Credits,Zalogovoe,Кредиты,На какой срок можно оформить кредит под залог депозита?,30,Zalog_deposit,0
Others,ru,Credits,Zalogovoe,Кредиты,Есть ли комиссии за получение кредита под залог депозита?,30,Zalog_deposit,0
Others,ru,Cards,Cards,Карты,"Если карта закончится по сроку, счета валютные останутся?",2,Cards_Common,1
Others,ru,Credits,Zalogovoe,Кредиты,Какие документы нужны для кредита под залог депозита?,30,Zalog_deposit,0
Others,ru,Credits,Deposits,Кредиты,Как я могу использовать пенсионные отчисления?,147,Credits_Common,0
Avtokredit,ru,Credits,Avtokredit,Кредиты,Хочу получить автокредитование,147,Credits_Common,0
Others,ru,Cards,Cards,Карты,"Что будет с картой, если нет движений год",2,Cards_Common,1
Deposits,ru,Deposits,Deposits,Депозиты,Как отменить закрытие депозита?,10,Deposits_Common,1
